Vds,Vgs,Id
3.68,2.0,0.00030433838722887486
3.69,2.0,0.00030464487100880595
3.7,2.0,0.00030495135478873694
3.71,2.0,0.00030525783856866803
3.72,2.0,0.00030556432234859923
3.73,2.0,0.0003058708061285301
3.74,2.0,0.0003061772899084612
3.75,2.0,0.0003064837736883923
3.7600000000000002,2.0,0.0003067902574683233
3.77,2.0,0.0003070967412482544
3.7800000000000002,2.0,0.00030740322502818547
3.79,2.0,0.00030770970880811645
3.8000000000000003,2.0,0.00030801619258804755
3.81,2.0,0.00030832267636797853
3.8200000000000003,2.0,0.0003086291601479096
3.83,2.0,0.0003089356439278408
3.84,2.0,0.0003092421277077718
3.85,2.0,0.0003095486114877028
3.86,2.0,0.0003098550952676338
3.87,2.0,0.000310161579047565
3.88,2.0,0.00031046806282749597
3.89,2.0,0.00031077454660742695
3.9,2.0,0.00031108103038735805
3.91,2.0,0.00031138751416728914
3.92,2.0,0.00031169399794722023
3.93,2.0,0.0003120004817271512
3.94,2.0,0.0003123069655070822
3.95,2.0,0.0003126134492870132
3.96,2.0,0.0003129199330669444
3.97,2.0,0.0003132264168468754
3.98,2.0,0.00031353290062680647
3.99,2.0,0.00031383938440673745
4.0,2.0,0.00031414586818666855
4.01,2.0,0.00031445235196659964
4.0200000000000005,2.0,0.00031475883574653073
4.03,2.0,0.0003150653195264617
4.04,2.0,0.0003153718033063928
4.05,2.0,0.0003156782870863238
4.0600000000000005,2.0,0.0003159847708662549
4.07,2.0,0.000316291254646186
4.08,2.0,0.00031659773842611697
4.09,2.0,0.00031690422220604806
4.1,2.0,0.00031721070598597905
4.11,2.0,0.00031751718976591014
4.12,2.0,0.00031782367354584124
4.13,2.0,0.0003181301573257722
4.14,2.0,0.0003184366411057033
4.15,2.0,0.0003187431248856344
4.16,2.0,0.0003190496086655654
4.17,2.0,0.0003193560924454965
4.18,2.0,0.0003196625762254276
4.19,2.0,0.00031996906000535856
4.2,2.0,0.00032027554378528966
4.21,2.0,0.00032058202756522075
4.22,2.0,0.00032088851134515174
4.23,2.0,0.0003211949951250827
4.24,2.0,0.0003215014789050138
4.25,2.0,0.0003218079626849449
4.26,2.0,0.0003221144464648759
4.2700000000000005,2.0,0.000322420930244807
4.28,2.0,0.0003227274140247381
4.29,2.0,0.00032303389780466896
4.3,2.0,0.00032334038158460016
4.3100000000000005,2.0,0.00032364686536453125
4.32,2.0,0.00032395334914446224
4.33,2.0,0.00032425983292439333
4.34,2.0,0.0003245663167043243
4.3500000000000005,2.0,0.0003248728004842554
4.36,2.0,0.0003251792842641864
4.37,2.0,0.0003254857680441175
4.38,2.0,0.0003257922518240486
4.39,2.0,0.00032609873560397956
4.4,2.0,0.00032640521938391066
4.41,2.0,0.00032671170316384164
4.42,2.0,0.00032701818694377274
4.43,2.0,0.00032732467072370383
4.44,2.0,0.0003276311545036347
4.45,2.0,0.0003279376382835659
4.46,2.0,0.000328244122063497
4.47,2.0,0.000328550605843428
4.48,2.0,0.0003288570896233591
4.49,2.0,0.00032916357340329007
4.5,2.0,0.00032947005718322116
4.51,2.0,0.00032977654096315225
4.5200000000000005,2.0,0.00033008302474308324
4.53,2.0,0.00033038950852301433
4.54,2.0,0.0003306959923029454
4.55,2.0,0.0003310024760828765
4.5600000000000005,2.0,0.0003313089598628075
4.57,2.0,0.0003316154436427385
4.58,2.0,0.0003319219274226696
4.59,2.0,0.0003322284112026007
4.6000000000000005,2.0,0.00033253489498253166
4.61,2.0,0.00033284137876246275
4.62,2.0,0.00033314786254239374
4.63,2.0,0.00033345434632232483
4.64,2.0,0.00033376083010225603
4.65,2.0,0.0003340673138821869
4.66,2.0,0.000334373797662118
4.67,2.0,0.0003346802814420491
4.68,2.0,0.0003349867652219801
4.69,2.0,0.0003352932490019112
4.7,2.0,0.00033559973278184227
4.71,2.0,0.00033590621656177325
4.72,2.0,0.00033621270034170435
4.73,2.0,0.00033651918412163544
4.74,2.0,0.0003368256679015664
4.75,2.0,0.0003371321516814975
4.76,2.0,0.0003374386354614285
4.7700000000000005,2.0,0.0003377451192413596
4.78,2.0,0.0003380516030212907
4.79,2.0,0.00033835808680122157
4.8,2.0,0.00033866457058115277
4.8100000000000005,2.0,0.00033897105436108375
4.82,2.0,0.00033927753814101485
4.83,2.0,0.00033958402192094583
4.84,2.0,0.0003398905057008769
4.8500000000000005,2.0,0.000340196989480808
4.86,2.0,0.0003405034732607391
4.87,2.0,0.0003408099570406702
4.88,2.0,0.0003411164408206012
4.89,2.0,0.0003414229246005322
4.9,2.0,0.0003417294083804634
4.91,2.0,0.00034203589216039436
4.92,2.0,0.00034234237594032535
4.93,2.0,0.00034264885972025644
4.94,2.0,0.0003429553435001874
4.95,2.0,0.0003432618272801185
4.96,2.0,0.0003435683110600496
4.97,2.0,0.0003438747948399806
4.98,2.0,0.0003441812786199118
4.99,2.0,0.0003444877623998428
5.0,2.0,0.00034479424617977377
0.0,2.5,-0.0
0.01,2.5,3.624653709385955e-06
0.02,2.5,7.2347694931961186e-06
0.03,2.5,1.0841115380803045e-05
0.04,2.5,1.4439981660248144e-05
0.05,2.5,1.8031278054832106e-05
0.06,2.5,2.161491428781923e-05
0.07,2.5,2.5190800082449146e-05
0.08,2.5,2.8758845162270706e-05
0.09,2.5,3.23189592497386e-05
0.1,2.5,3.5871052068521664e-05
0.11,2.5,3.9415033341807696e-05
0.12,2.5,4.295081279278453e-05
0.13,2.5,4.647830014463999e-05
0.14,2.5,4.999740512056189e-05
0.15,2.5,5.350803744373805e-05
0.16,2.5,5.701010683735626e-05
0.17,2.5,6.050352302460442e-05
0.18,2.5,6.398819572867025e-05
0.19,2.5,6.746403467274165e-05
0.2,2.5,7.093094958000641e-05
0.21,2.5,7.438885017365232e-05
0.22,2.5,7.783764617686727e-05
0.23,2.5,8.127724731283903e-05
0.24,2.5,8.470756330475542e-05
0.25,2.5,8.812850387580427e-05
0.26,2.5,9.153997874917342e-05
0.27,2.5,9.494189764805067e-05
0.28,2.5,9.833417029562383e-05
0.29,2.5,0.00010171670641508073
0.3,2.5,0.00010508941572960918
0.31,2.5,0.00010845220796239706
0.32,2.5,0.00011180499283663208
0.33,2.5,0.00011514768007550217
0.34,2.5,0.00011848017940219506
0.35000000000000003,2.5,0.00012180240053989866
0.36,2.5,0.0001251142532118007
0.37,2.5,0.00012841564714108908
0.38,2.5,0.00013170649205095157
0.39,2.5,0.000134986697664576
0.4,2.5,0.00013825617370515024
0.41000000000000003,2.5,0.00014151482989586197
0.42,2.5,0.00014476257595989918
0.43,2.5,0.00014799932162044957
0.44,2.5,0.0001512249766007011
0.45,2.5,0.00015443945062384136
0.46,2.5,0.00015764265341305835
0.47000000000000003,2.5,0.00016083449469153987
0.48,2.5,0.0001640148841824737
0.49,2.5,0.00016718373160904768
0.5,2.5,0.00017034094669444967
0.51,2.5,0.00017348643916186737
0.52,2.5,0.00017662011873448866
0.53,2.5,0.00017974189513550147
0.54,2.5,0.00018285167808809348
0.55,2.5,0.0001859493773154526
0.56,2.5,0.00018903490254076655
0.5700000000000001,2.5,0.0001921081634872232
0.58,2.5,0.00019516906987801036
0.59,2.5,0.000198217531436316
0.6,2.5,0.00020125345788532772
0.61,2.5,0.00020427675894823342
0.62,2.5,0.00020728734434822095
0.63,2.5,0.0002102851238084781
0.64,2.5,0.00021327000705219267
0.65,2.5,0.00021624190380255254
0.66,2.5,0.0002192007237827455
0.67,2.5,0.00022214637671595934
0.68,2.5,0.00022507877232538198
0.6900000000000001,2.5,0.0002279978203342011
0.7000000000000001,2.5,0.00023090343046560464
0.71,2.5,0.00023379551244278031
0.72,2.5,0.00023667397598891606
0.73,2.5,0.00023953873082719956
0.74,2.5,0.00024238968668081881
0.75,2.5,0.0002452267532729615
0.76,2.5,0.0002480498403268155
0.77,2.5,0.00025085885756556854
0.78,2.5,0.0002536537147124085
0.79,2.5,0.0002564343214905233
0.8,2.5,0.00025920058762310064
0.81,2.5,0.00026195242283332833
0.8200000000000001,2.5,0.00026468973684439423
0.8300000000000001,2.5,0.0002674124393794863
0.84,2.5,0.0002701204401617921
0.85,2.5,0.0002728136489144996
0.86,2.5,0.0002754919753607966
0.87,2.5,0.0002781553292238709
0.88,2.5,0.00028080362022691035
0.89,2.5,0.00028343675809310275
0.9,2.5,0.00028605465254563585
0.91,2.5,0.00028865721330769757
0.92,2.5,0.00029124435010247584
0.93,2.5,0.00029381597265315827
0.9400000000000001,2.5,0.00029637199068293263
0.9500000000000001,2.5,0.000298912313914987
0.96,2.5,0.0003014368520725091
0.97,2.5,0.0003039455148786867
0.98,2.5,0.0003064382120567075
0.99,2.5,0.00030891485332975953
1.0,2.5,0.0003113753484210306
1.01,2.5,0.0003138196070537085
1.02,2.5,0.0003162475389509809
1.03,2.5,0.0003186590538360357
1.04,2.5,0.00032105406143206097
1.05,2.5,0.00032343247146224404
1.06,2.5,0.0003257941936497732
1.07,2.5,0.00032813913771783597
1.08,2.5,0.0003304672133896204
1.09,2.5,0.00033277833038831403
1.1,2.5,0.00033507239843710504
1.11,2.5,0.000337349327259181
1.12,2.5,0.0003396090265777296
1.1300000000000001,2.5,0.000341851406115939
1.1400000000000001,2.5,0.0003440763755969967
1.1500000000000001,2.5,0.00034628384474409083
1.16,2.5,0.0003484737232804091
1.17,2.5,0.0003506459209291392
1.18,2.5,0.000352800347413469
1.19,2.5,0.00035493691245658645
1.2,2.5,0.0003570555257816793
1.21,2.5,0.0003591560971119353
1.22,2.5,0.00036123853617054226
1.23,2.5,0.00036330275268068804
1.24,2.5,0.00036534865636556074
1.25,2.5,0.0003673761569483477
1.26,2.5,0.00036938516415223707
1.27,2.5,0.0003713755877004165
1.28,2.5,0.0003733473373160739
1.29,2.5,0.00037530032272239694
1.3,2.5,0.0003772344536425737
1.31,2.5,0.0003791496397997917
1.32,2.5,0.00038104579091723925
1.33,2.5,0.0003829228167181035
1.34,2.5,0.0003847806269255728
1.35,2.5,0.0003866191312628347
1.36,2.5,0.0003884382394530772
1.37,2.5,0.0003902378612194879
1.3800000000000001,2.5,0.0003920179062852548
1.3900000000000001,2.5,0.0003937782843735657
1.4000000000000001,2.5,0.0003955189052076084
1.41,2.5,0.0003972396785105706
1.42,2.5,0.0003989405140056403
1.43,2.5,0.00040062132141600523
1.44,2.5,0.0004022820104648533
1.45,2.5,0.00040392249087537206
1.46,2.5,0.00040554267237074974
1.47,2.5,0.00040714246467417385
1.48,2.5,0.0004087217775088323
1.49,2.5,0.00041028052059791293
1.5,2.5,0.00041181860366460354
1.51,2.5,0.00041333593643209205
1.52,2.5,0.0004148324286235661
1.53,2.5,0.00041630798996221337
1.54,2.5,0.0004177625301712222
1.55,2.5,0.0004191959589737801
1.56,2.5,0.0004206081860930749
1.57,2.5,0.0004219991212522945
1.58,2.5,0.0004233686741746262
1.59,2.5,0.00042471675458325884
1.6,2.5,0.00042604327220137946
1.61,2.5,0.0004273481367521761
1.62,2.5,0.00042863125795883643
1.6300000000000001,2.5,0.0004298925455445484
1.6400000000000001,2.5,0.0004311319092325001
1.6500000000000001,2.5,0.00043234925874587895
1.6600000000000001,2.5,0.0004335445038078729
1.67,2.5,0.0004347175541416699
1.68,2.5,0.0004358683194704574
1.69,2.5,0.0004369967095174236
1.7,2.5,0.0004381026340057562
1.71,2.5,0.000439186002658643
1.72,2.5,0.000440246725199272
1.73,2.5,0.00044128471135083047
1.74,2.5,0.0004422998708365069
1.75,2.5,0.0004432921133794887
1.76,2.5,0.0004442613487029641
1.77,2.5,0.0004452074865301202
1.78,2.5,0.00044613043658414545
1.79,2.5,0.00044703010858822756
1.8,2.5,0.00044790641226555414
1.81,2.5,0.00044875925733931323
1.82,2.5,0.00044958855353269245
1.83,2.5,0.0004503942105688797
1.84,2.5,0.000451176138171063
1.85,2.5,0.00045193424606242984
1.86,2.5,0.00045266844396616823
1.87,2.5,0.00045337864160546596
1.8800000000000001,2.5,0.00045406474870351076
1.8900000000000001,2.5,0.0004547266749834907
1.9000000000000001,2.5,0.0004553643301685934
1.9100000000000001,2.5,0.0004559776239820068
1.92,2.5,0.0004565664661469184
1.93,2.5,0.00045713171682399247
1.94,2.5,0.0004576905575612378
1.95,2.5,0.00045824939829848305
1.96,2.5,0.0004588082390357285
1.97,2.5,0.0004593670797729736
1.98,2.5,0.00045992592051021896
1.99,2.5,0.0004604847612474643
2.0,2.5,0.00046104360198470965
2.0100000000000002,2.5,0.000461602442721955
2.02,2.5,0.0004621612834592002
2.0300000000000002,2.5,0.00046272012419644546
2.04,2.5,0.0004632789649336907
2.05,2.5,0.00046383780567093615
2.06,2.5,0.0004643966464081814
2.07,2.5,0.0004649554871454267
2.08,2.5,0.00046551432788267185
2.09,2.5,0.0004660731686199173
2.1,2.5,0.0004666320093571624
2.11,2.5,0.0004671908500944079
2.12,2.5,0.0004677496908316531
2.13,2.5,0.00046830853156889834
2.14,2.5,0.0004688673723061436
2.15,2.5,0.00046942621304338903
2.16,2.5,0.00046998505378063426
2.17,2.5,0.0004705438945178795
2.18,2.5,0.00047110273525512484
2.19,2.5,0.0004716615759923702
2.2,2.5,0.0004722204167296154
2.21,2.5,0.00047277925746686065
2.22,2.5,0.000473338098204106
2.23,2.5,0.0004738969389413511
2.24,2.5,0.0004744557796785967
2.25,2.5,0.0004750146204158419
2.2600000000000002,2.5,0.00047557346115308726
2.27,2.5,0.0004761323018903324
2.2800000000000002,2.5,0.00047669114262757783
2.29,2.5,0.00047724998336482296
2.3000000000000003,2.5,0.0004778088241020684
2.31,2.5,0.00047836766483931354
2.32,2.5,0.0004789265055765589
2.33,2.5,0.0004794853463138042
2.34,2.5,0.00048004418705104956
2.35,2.5,0.0004806030277882947
2.36,2.5,0.00048116186852554014
2.37,2.5,0.0004817207092627854
2.38,2.5,0.0004822795500000306
2.39,2.5,0.00048283839073727584
2.4,2.5,0.0004833972314745212
2.41,2.5,0.00048395607221176653
2.42,2.5,0.00048451491294901176
2.43,2.5,0.0004850737536862572
2.44,2.5,0.00048563259442350234
2.45,2.5,0.0004861914351607477
2.46,2.5,0.000486750275897993
2.47,2.5,0.00048730911663523837
2.48,2.5,0.0004878679573724835
2.49,2.5,0.0004884267981097289
2.5,2.5,0.0004889856388469742
2.5100000000000002,2.5,0.0004895444795842194
2.52,2.5,0.0004901033203214646
2.5300000000000002,2.5,0.0004906621610587101
2.54,2.5,0.0004912210017959553
2.5500000000000003,2.5,0.0004917798425332006
2.56,2.5,0.000492338683270446
2.57,2.5,0.0004928975240076911
2.58,2.5,0.0004934563647449365
2.59,2.5,0.0004940152054821818
2.6,2.5,0.0004945740462194272
2.61,2.5,0.0004951328869566723
2.62,2.5,0.0004956917276939176
2.63,2.5,0.000496250568431163
2.64,2.5,0.0004968094091684083
2.65,2.5,0.0004973682499056534
2.66,2.5,0.0004979270906428988
2.67,2.5,0.0004984859313801439
2.68,2.5,0.0004990447721173895
2.69,2.5,0.0004996036128546347
2.7,2.5,0.0005001624535918799
2.71,2.5,0.0005007212943291253
2.72,2.5,0.0005012801350663705
2.73,2.5,0.0005018389758036159
2.74,2.5,0.000502397816540861
2.75,2.5,0.0005029566572781064
2.7600000000000002,2.5,0.0005035154980153517
2.77,2.5,0.0005040743387525969
2.7800000000000002,2.5,0.0005046331794898424
2.79,2.5,0.0005051920202270876
2.8000000000000003,2.5,0.0005057508609643329
2.81,2.5,0.0005063097017015783
2.82,2.5,0.0005068685424388234
2.83,2.5,0.0005074273831760687
2.84,2.5,0.0005079862239133141
2.85,2.5,0.0005085450646505592
2.86,2.5,0.0005091039053878046
2.87,2.5,0.0005096627461250499
2.88,2.5,0.0005102215868622951
2.89,2.5,0.0005107804275995406
2.9,2.5,0.0005113392683367859
2.91,2.5,0.0005118981090740313
2.92,2.5,0.0005124569498112763
2.93,2.5,0.0005130157905485218
2.94,2.5,0.0005135746312857671
2.95,2.5,0.0005141334720230122
2.96,2.5,0.0005146923127602577
2.97,2.5,0.000515251153497503
2.98,2.5,0.000515809994234748
2.99,2.5,0.0005163688349719936
3.0,2.5,0.0005169276757092389
3.0100000000000002,2.5,0.0005174865164464839
3.02,2.5,0.0005180453571837294
3.0300000000000002,2.5,0.0005186041979209747
3.04,2.5,0.0005191630386582201
3.0500000000000003,2.5,0.0005197218793954653
3.06,2.5,0.0005202807201327105
3.0700000000000003,2.5,0.0005208395608699559
3.08,2.5,0.0005213984016072012
3.09,2.5,0.0005219572423444465
3.1,2.5,0.0005225160830816918
3.11,2.5,0.000523074923818937
3.12,2.5,0.0005236337645561824
3.13,2.5,0.0005241926052934276
3.14,2.5,0.0005247514460306727
3.15,2.5,0.0005253102867679182
3.16,2.5,0.0005258691275051635
3.17,2.5,0.0005264279682424088
3.18,2.5,0.0005269868089796539
3.19,2.5,0.0005275456497168993
3.2,2.5,0.0005281044904541447
3.21,2.5,0.00052866333119139
3.22,2.5,0.0005292221719286353
3.23,2.5,0.0005297810126658805
3.24,2.5,0.0005303398534031258
3.25,2.5,0.0005308986941403712
3.2600000000000002,2.5,0.0005314575348776164
3.27,2.5,0.0005320163756148617
3.2800000000000002,2.5,0.0005325752163521068
3.29,2.5,0.0005331340570893523
3.3000000000000003,2.5,0.0005336928978265976
3.31,2.5,0.0005342517385638429
3.3200000000000003,2.5,0.0005348105793010881
3.33,2.5,0.0005353694200383335
3.34,2.5,0.0005359282607755787
3.35,2.5,0.0005364871015128241
3.36,2.5,0.0005370459422500693
3.37,2.5,0.0005376047829873146
3.38,2.5,0.0005381636237245597
3.39,2.5,0.0005387224644618052
3.4,2.5,0.0005392813051990505
3.41,2.5,0.0005398401459362958
3.42,2.5,0.0005403989866735411
3.43,2.5,0.0005409578274107864
3.44,2.5,0.0005415166681480316
3.45,2.5,0.000542075508885277
3.46,2.5,0.0005426343496225221
3.47,2.5,0.0005431931903597673
3.48,2.5,0.0005437520310970125
3.49,2.5,0.0005443108718342579
3.5,2.5,0.0005448697125715034
3.5100000000000002,2.5,0.0005454285533087487
3.52,2.5,0.000545987394045994
3.5300000000000002,2.5,0.0005465462347832393
3.54,2.5,0.0005471050755204846
3.5500000000000003,2.5,0.0005476639162577298
3.56,2.5,0.0005482227569949752
3.5700000000000003,2.5,0.0005487815977322202
3.58,2.5,0.0005493404384694658
3.59,2.5,0.000549899279206711
3.6,2.5,0.0005504581199439563
3.61,2.5,0.0005510169606812016
3.62,2.5,0.0005515758014184469
3.63,2.5,0.0005521346421556919
3.64,2.5,0.0005526934828929375
3.65,2.5,0.0005532523236301827
3.66,2.5,0.0005538111643674281
3.67,2.5,0.0005543700051046734
3.68,2.5,0.0005549288458419186
3.69,2.5,0.0005554876865791639
3.7,2.5,0.0005560465273164092
3.71,2.5,0.0005566053680536546
3.72,2.5,0.0005571642087908998
3.73,2.5,0.000557723049528145
3.74,2.5,0.0005582818902653904
3.75,2.5,0.0005588407310026357
3.7600000000000002,2.5,0.0005593995717398809
3.77,2.5,0.0005599584124771263
3.7800000000000002,2.5,0.0005605172532143715
3.79,2.5,0.0005610760939516169
3.8000000000000003,2.5,0.0005616349346888619
3.81,2.5,0.0005621937754261074
3.8200000000000003,2.5,0.0005627526161633527
3.83,2.5,0.000563311456900598
3.84,2.5,0.0005638702976378433
3.85,2.5,0.0005644291383750886
3.86,2.5,0.0005649879791123338
3.87,2.5,0.0005655468198495792
3.88,2.5,0.0005661056605868245
3.89,2.5,0.0005666645013240695
3.9,2.5,0.000567223342061315
3.91,2.5,0.0005677821827985603
3.92,2.5,0.0005683410235358057
3.93,2.5,0.0005688998642730509
3.94,2.5,0.0005694587050102961
3.95,2.5,0.0005700175457475413
3.96,2.5,0.0005705763864847868
3.97,2.5,0.0005711352272220321
3.98,2.5,0.0005716940679592774
3.99,2.5,0.0005722529086965224
4.0,2.5,0.000572811749433768
4.01,2.5,0.0005733705901710133
4.0200000000000005,2.5,0.0005739294309082586
4.03,2.5,0.0005744882716455038
4.04,2.5,0.0005750471123827491
4.05,2.5,0.0005756059531199945
4.0600000000000005,2.5,0.0005761647938572397
4.07,2.5,0.0005767236345944849
4.08,2.5,0.0005772824753317301
4.09,2.5,0.0005778413160689754
4.1,2.5,0.0005784001568062206
4.11,2.5,0.0005789589975434662
4.12,2.5,0.0005795178382807114
4.13,2.5,0.0005800766790179568
4.14,2.5,0.0005806355197552018
4.15,2.5,0.0005811943604924474
4.16,2.5,0.0005817532012296926
4.17,2.5,0.0005823120419669379
4.18,2.5,0.0005828708827041832
4.19,2.5,0.0005834297234414283
4.2,2.5,0.0005839885641786737
4.21,2.5,0.0005845474049159191
4.22,2.5,0.0005851062456531644
4.23,2.5,0.0005856650863904097
4.24,2.5,0.0005862239271276549
4.25,2.5,0.0005867827678649
4.26,2.5,0.0005873416086021456
4.2700000000000005,2.5,0.0005879004493393908
4.28,2.5,0.000588459290076636
4.29,2.5,0.0005890181308138812
4.3,2.5,0.0005895769715511267
4.3100000000000005,2.5,0.000590135812288372
4.32,2.5,0.0005906946530256173
4.33,2.5,0.0005912534937628625
4.34,2.5,0.0005918123345001079
4.3500000000000005,2.5,0.0005923711752373531
4.36,2.5,0.0005929300159745985
4.37,2.5,0.0005934888567118437
4.38,2.5,0.000594047697449089
4.39,2.5,0.0005946065381863344
4.4,2.5,0.0005951653789235796
4.41,2.5,0.0005957242196608249
4.42,2.5,0.0005962830603980702
4.43,2.5,0.0005968419011353155
4.44,2.5,0.0005974007418725608
4.45,2.5,0.000597959582609806
4.46,2.5,0.0005985184233470513
4.47,2.5,0.0005990772640842967
4.48,2.5,0.0005996361048215419
4.49,2.5,0.0006001949455587872
4.5,2.5,0.0006007537862960325
4.51,2.5,0.0006013126270332776
4.5200000000000005,2.5,0.0006018714677705231
4.53,2.5,0.0006024303085077683
4.54,2.5,0.0006029891492450137
4.55,2.5,0.000603547989982259
4.5600000000000005,2.5,0.0006041068307195042
4.57,2.5,0.0006046656714567492
4.58,2.5,0.0006052245121939948
4.59,2.5,0.0006057833529312402
4.6000000000000005,2.5,0.0006063421936684855
4.61,2.5,0.0006069010344057305
4.62,2.5,0.000607459875142976
4.63,2.5,0.0006080187158802213
4.64,2.5,0.0006085775566174666
4.65,2.5,0.0006091363973547119
4.66,2.5,0.0006096952380919571
4.67,2.5,0.0006102540788292025
4.68,2.5,0.0006108129195664478
4.69,2.5,0.000611371760303693
4.7,2.5,0.000611930601040938
4.71,2.5,0.0006124894417781836
4.72,2.5,0.0006130482825154287
4.73,2.5,0.0006136071232526741
4.74,2.5,0.0006141659639899194
4.75,2.5,0.0006147248047271648
4.76,2.5,0.0006152836454644099
4.7700000000000005,2.5,0.0006158424862016555
4.78,2.5,0.0006164013269389006
4.79,2.5,0.0006169601676761457
4.8,2.5,0.0006175190084133913
4.8100000000000005,2.5,0.0006180778491506366
4.82,2.5,0.0006186366898878815
4.83,2.5,0.0006191955306251271
4.84,2.5,0.0006197543713623724
4.8500000000000005,2.5,0.0006203132120996175
4.86,2.5,0.0006208720528368631
4.87,2.5,0.0006214308935741082
4.88,2.5,0.0006219897343113536
4.89,2.5,0.0006225485750485987
4.9,2.5,0.000623107415785844
4.91,2.5,0.0006236662565230892
4.92,2.5,0.0006242250972603347
4.93,2.5,0.0006247839379975798
4.94,2.5,0.0006253427787348254
4.95,2.5,0.0006259016194720705
4.96,2.5,0.0006264604602093159
4.97,2.5,0.0006270193009465612
4.98,2.5,0.0006275781416838063
4.99,2.5,0.0006281369824210517
5.0,2.5,0.000628695823158297
0.0,3.0,-0.0
0.01,3.0,4.565037169592132e-06
0.02,3.0,9.121554867753792e-06
0.03,3.0,1.3675807283248544e-05
0.04,3.0,1.822558931765413e-05
0.05,3.0,2.277081069427124e-05
0.06,3.0,2.7311381136364165e-05
0.07,3.0,3.184721036717255e-05
0.08,3.0,3.6378208110245226e-05
0.09,3.0,4.090428408803691e-05
0.1,3.0,4.542534802421642e-05
0.11,3.0,4.994130964197155e-05
0.12,3.0,5.4452078664490164e-05
0.13,3.0,5.895756481496004e-05
0.14,3.0,6.345767781656903e-05
0.15,3.0,6.79523273925049e-05
0.16,3.0,7.244142326595554e-05
0.17,3.0,7.692487516010877e-05
0.18,3.0,8.140259279815233e-05
0.19,3.0,8.587448590327412e-05
0.2,3.0,9.034046419866192e-05
0.21,3.0,9.480043740750353e-05
0.22,3.0,9.925431525298686e-05
0.23,3.0,0.00010370200745829966
0.24,3.0,0.00010814342374662967
0.25,3.0,0.0001125784738411649
0.26,3.0,0.00011700706746509303
0.27,3.0,0.00012142911434160193
0.28,3.0,0.00012584452419387942
0.29,3.0,0.00013025320674511329
0.3,3.0,0.0001346550717184914
0.31,3.0,0.00013905002883720158
0.32,3.0,0.00014343798782443158
0.33,3.0,0.0001478188584033693
0.34,3.0,0.00015219255029720244
0.35000000000000003,3.0,0.00015655897322911899
0.36,3.0,0.00016091803692230662
0.37,3.0,0.00016526965109995326
0.38,3.0,0.00016961372548524668
0.39,3.0,0.00017395016980137468
0.4,3.0,0.00017827889377152514
0.41000000000000003,3.0,0.00018259980711888584
0.42,3.0,0.00018691281956664452
0.43,3.0,0.0001912178408379892
0.44,3.0,0.00019551478065610753
0.45,3.0,0.0001998035487441873
0.46,3.0,0.00020408405482541652
0.47000000000000003,3.0,0.0002083562086229829
0.48,3.0,0.00021261991986007425
0.49,3.0,0.00021687509825987842
0.5,3.0,0.00022112165354558317
0.51,3.0,0.00022535949544037642
0.52,3.0,0.00022958853366744593
0.53,3.0,0.0002338086779499795
0.54,3.0,0.00023801983801116498
0.55,3.0,0.0002422219235741903
0.56,3.0,0.000246414844362243
0.5700000000000001,3.0,0.00025059851009851116
0.58,3.0,0.0002547728305061825
0.59,3.0,0.0002589377153084448
0.6,3.0,0.000263093074228486
0.61,3.0,0.0002672388169894938
0.62,3.0,0.00027137485331465603
0.63,3.0,0.0002755010929271606
0.64,3.0,0.0002796174455501953
0.65,3.0,0.0002837238209069479
0.66,3.0,0.00028782012872060616
0.67,3.0,0.00029190627871435816
0.68,3.0,0.0002959821806113914
0.6900000000000001,3.0,0.0003000477441348939
0.7000000000000001,3.0,0.0003041028790080535
0.71,3.0,0.0003081474949540579
0.72,3.0,0.000312181501696095
0.73,3.0,0.0003162048089573526
0.74,3.0,0.0003202173264610185
0.75,3.0,0.00032421896393028046
0.76,3.0,0.00032820963108832633
0.77,3.0,0.0003321892376583441
0.78,3.0,0.00033615769336352145
0.79,3.0,0.0003401149079270462
0.8,3.0,0.00034406079107210613
0.81,3.0,0.0003479952525218892
0.8200000000000001,3.0,0.000351918201999583
0.8300000000000001,3.0,0.0003558295492283756
0.84,3.0,0.0003597292039314546
0.85,3.0,0.000363617075832008
0.86,3.0,0.0003674930746532237
0.87,3.0,0.0003713571101182893
0.88,3.0,0.00037520909195039255
0.89,3.0,0.0003790489298727215
0.9,3.0,0.00038287653360846393
0.91,3.0,0.0003866918128808076
0.92,3.0,0.0003904946774129404
0.93,3.0,0.00039428503692804994
0.9400000000000001,3.0,0.00039806280114932437
0.9500000000000001,3.0,0.0004018278797999511
0.96,3.0,0.0004055801826031184
0.97,3.0,0.0004093196192820138
0.98,3.0,0.0004130460995598252
0.99,3.0,0.00041675953315974037
1.0,3.0,0.00042045982980494723
1.01,3.0,0.00042414689921863356
1.02,3.0,0.0004278206511239871
1.03,3.0,0.0004314809952441958
1.04,3.0,0.00043512784130244746
1.05,3.0,0.00043876109902192973
1.06,3.0,0.00044238067812583075
1.07,3.0,0.00044598648833733796
1.08,3.0,0.00044957843937963945
1.09,3.0,0.0004531564409759229
1.1,3.0,0.00045672040284937623
1.11,3.0,0.0004602702347231871
1.12,3.0,0.0004638058463205436
1.1300000000000001,3.0,0.0004673271473646334
1.1400000000000001,3.0,0.0004708340475786443
1.1500000000000001,3.0,0.0004743264566857641
1.16,3.0,0.00047780428440918064
