Vds,Vgs,L,W,T,Id
2.75,0.0,2e-07,2e-07,25.0,8.643994142423357e-12
3.0,0.0,2e-07,2e-07,25.0,1.0818795871002045e-11
0.0,0.0,2e-07,2e-07,25.0,-2.730135174363621e-28
0.25,0.0,2e-07,2e-07,25.0,1.83950123910968e-12
0.5,0.0,2e-07,2e-07,25.0,2.734794941820049e-12
0.75,0.0,2e-07,2e-07,25.0,3.5463924983411895e-12
1.0,0.0,2e-07,2e-07,25.0,4.614697865622801e-12
1.25,0.0,2e-07,2e-07,25.0,5.721548460963217e-12
1.5,0.0,2e-07,2e-07,25.0,6.654583192495862e-12
1.75,0.0,2e-07,2e-07,25.0,8.561715429696295e-12
2.0,0.0,2e-07,2e-07,25.0,9.474754029831429e-12
2.25,0.0,2e-07,2e-07,25.0,1.0697258089813676e-11
2.5,0.0,2e-07,2e-07,25.0,1.296887659226874e-11
2.75,0.0,2e-07,2e-07,25.0,1.4976437991342458e-11
3.0,0.0,2e-07,2e-07,25.0,1.695476146625099e-11
0.0,0.0,2e-07,2e-07,25.0,-2.3298946440895317e-28
0.25,0.0,2e-07,2e-07,25.0,1.1183885005474615e-12
0.5,0.0,2e-07,2e-07,25.0,1.7702287771700321e-12
0.75,0.0,2e-07,2e-07,25.0,2.488124988772127e-12
1.0,0.0,2e-07,2e-07,25.0,3.048458637328399e-12
1.25,0.0,2e-07,2e-07,25.0,3.859754840451611e-12
1.5,0.0,2e-07,2e-07,25.0,4.4149839842567485e-12
1.75,0.0,2e-07,2e-07,25.0,5.569043363812799e-12
2.0,0.0,2e-07,2e-07,25.0,6.579532391893056e-12
2.25,0.0,2e-07,2e-07,25.0,7.91875591516883e-12
2.5,0.0,2e-07,2e-07,25.0,8.263809799833218e-12
2.75,0.0,2e-07,2e-07,25.0,8.745767442115196e-12
3.0,0.0,2e-07,2e-07,25.0,9.936688691516423e-12
0.0,0.0,2e-07,2e-07,25.0,-1.2499141942708838e-28
0.25,0.0,2e-07,2e-07,25.0,1.859939004706768e-12
0.5,0.0,2e-07,2e-07,25.0,2.7242255323217874e-12
0.75,0.0,2e-07,2e-07,25.0,3.6041271866943268e-12
1.0,0.0,2e-07,2e-07,25.0,4.419045614676945e-12
1.25,0.0,2e-07,2e-07,25.0,5.4732385142505005e-12
1.5,0.0,2e-07,2e-07,25.0,6.487455962842135e-12
1.75,0.0,2e-07,2e-07,25.0,7.652451893761799e-12
2.0,0.0,2e-07,2e-07,25.0,8.686722654979866e-12
2.25,0.0,2e-07,2e-07,25.0,1.0023006241353916e-11
2.5,0.0,2e-07,2e-07,25.0,1.2326911932288149e-11
2.75,0.0,2e-07,2e-07,25.0,1.344750535348373e-11
3.0,0.0,2e-07,2e-07,25.0,1.5556740949011936e-11
0.0,0.0,2e-07,2e-07,50.0,-1.8480010572780362e-29
0.25,0.0,2e-07,2e-07,50.0,1.9568731699887057e-12
0.5,0.0,2e-07,2e-07,50.0,2.8016698001690752e-12
0.75,0.0,2e-07,2e-07,50.0,3.530110923977116e-12
1.0,0.0,2e-07,2e-07,50.0,4.752031570872052e-12
1.25,0.0,2e-07,2e-07,50.0,5.477388972251708e-12
1.5,0.0,2e-07,2e-07,50.0,6.424751643583468e-12
1.75,0.0,2e-07,2e-07,50.0,7.152361029373821e-12
2.0,0.0,2e-07,2e-07,50.0,8.642327905342307e-12
2.25,0.0,2e-07,2e-07,50.0,1.0266995726253218e-11
2.5,0.0,2e-07,2e-07,50.0,1.1620609701395984e-11
2.75,0.0,2e-07,2e-07,50.0,1.330925151360485e-11
3.0,0.0,2e-07,2e-07,50.0,1.4451966812529801e-11
0.0,0.0,2e-07,2e-07,50.0,2.027542116103163e-28
0.25,0.0,2e-07,2e-07,50.0,2.1565905747882976e-12
0.5,0.0,2e-07,2e-07,50.0,2.8881704955074646e-12
0.75,0.0,2e-07,2e-07,50.0,4.144703642518664e-12
1.0,0.0,2e-07,2e-07,50.0,4.973714113843082e-12
1.25,0.0,2e-07,2e-07,50.0,5.957374502349522e-12
1.5,0.0,2e-07,2e-07,50.0,6.794343830386697e-12
1.75,0.0,2e-07,2e-07,50.0,7.699475952365356e-12
2.0,0.0,2e-07,2e-07,50.0,1.0096442223699286e-11
2.25,0.0,2e-07,2e-07,50.0,1.1116510748354067e-11
2.5,0.0,2e-07,2e-07,50.0,1.2948540235186658e-11
2.75,0.0,2e-07,2e-07,50.0,1.4356328523051862e-11
3.0,0.0,2e-07,2e-07,50.0,1.596119112904191e-11
0.0,0.0,2e-07,2e-07,50.0,1.2720512145762113e-27
0.25,0.0,2e-07,2e-07,50.0,5.399200263686587e-12
0.5,0.0,2e-07,2e-07,50.0,6.800555581637474e-12
0.75,0.0,2e-07,2e-07,50.0,8.696063506543608e-12
1.0,0.0,2e-07,2e-07,50.0,1.0609744393740004e-11
1.25,0.0,2e-07,2e-07,50.0,1.2129780594368332e-11
1.5,0.0,2e-07,2e-07,50.0,1.5982289952356067e-11
1.75,0.0,2e-07,2e-07,50.0,1.9618352122886615e-11
2.0,0.0,2e-07,2e-07,50.0,2.2135643757983218e-11
2.25,0.0,2e-07,2e-07,50.0,2.5861976542468812e-11
2.5,0.0,2e-07,2e-07,50.0,3.091123153217187e-11
2.75,0.0,2e-07,2e-07,50.0,3.5415000490921794e-11
3.0,0.0,2e-07,2e-07,50.0,4.043528620781383e-11
0.0,0.0,2e-07,2e-07,50.0,-4.585807552646193e-28
0.25,0.0,2e-07,2e-07,50.0,3.970513039069467e-12
0.5,0.0,2e-07,2e-07,50.0,4.868802955189394e-12
0.75,0.0,2e-07,2e-07,50.0,6.602692781374897e-12
1.0,0.0,2e-07,2e-07,50.0,8.1882111069865e-12
1.25,0.0,2e-07,2e-07,50.0,1.0098229864555466e-11
1.5,0.0,2e-07,2e-07,50.0,1.1836573657142998e-11
1.75,0.0,2e-07,2e-07,50.0,1.4120294465159586e-11
2.0,0.0,2e-07,2e-07,50.0,1.6353688001581518e-11
2.25,0.0,2e-07,2e-07,50.0,1.879456094568035e-11
2.5,0.0,2e-07,2e-07,50.0,2.2388266769238685e-11
2.75,0.0,2e-07,2e-07,50.0,2.5906777363090256e-11
3.0,0.0,2e-07,2e-07,50.0,2.913456919929729e-11
0.0,0.0,2e-07,2e-07,50.0,-9.174658681664802e-28
0.25,0.0,2e-07,2e-07,50.0,5.973584956586475e-12
0.5,0.0,2e-07,2e-07,50.0,7.943442680175183e-12
0.75,0.0,2e-07,2e-07,50.0,1.0372687382519057e-11
